T5_lag60,hour_of_day_cos,T6,T14,T13,T1_lag30,L,T1_lag60,T5_lag1,T5_lag5,T1_lag240,T4_lag30,T4_lag60,T4,T4_lag5,T4_lag240,T4_lag10,T1_lag5,B,T4_lag1,T5_lag30,T1_lag10,T5_lag240,T5_lag10,D,F,T7,hour_of_day_sin,T5,T1
350.99,-0.9723699203976767,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,0.23344536385590509,350.99,350.82
350.99,-0.9781476007338057,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,0.20791169081775887,350.99,350.82
350.99,-0.9832549075639547,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,0.18223552549214642,350.99,350.82
350.99,-0.9876883405951377,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,0.15643446504023142,350.99,350.82
350.99,-0.9914448613738104,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,0.130526192220052,350.99,350.82
350.99,-0.9945218953682734,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,0.10452846326765285,350.99,350.82
350.99,-0.9969173337331281,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,0.07845909572784418,350.99,350.82
350.99,-0.9986295347545739,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,0.05233595624294292,350.99,350.82
350.99,-0.9996573249755573,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,0.026176948307873423,350.99,350.82
350.99,-1.0,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,1.2246467991473532e-16,350.99,350.82
350.99,-0.9996573249755573,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,-0.026176948307873177,350.99,350.82
350.99,-0.9986295347545738,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,-0.052335956242944445,350.99,350.82
350.99,-0.996917333733128,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,-0.0784590957278457,350.99,350.82
350.99,-0.9945218953682734,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,-0.10452846326765261,350.99,350.82
350.99,-0.9914448613738104,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,-0.13052619222005177,350.99,350.82
350.99,-0.9876883405951377,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,-0.15643446504023117,350.99,350.82
350.99,-0.9832549075639544,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,-0.18223552549214836,350.99,350.82
350.99,-0.9781476007338055,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,-0.20791169081776037,350.99,350.82
350.99,-0.9723699203976768,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,-0.23344536385590486,350.99,350.82
350.99,-0.9659258262890683,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,-0.2588190451025208,350.99,350.82
350.99,-0.958819734868193,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,-0.28401534470392276,350.99,350.82
350.99,-0.9510565162951535,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,-0.30901699437494773,350.99,350.82
350.99,-0.942641491092178,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,-0.3338068592337722,350.99,350.82
350.99,-0.9335804264972019,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,-0.3583679495453,350.99,350.82
350.99,-0.9238795325112868,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,-0.38268343236508967,350.99,350.82
350.99,-0.9135454576426008,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,-0.4067366430758006,350.99,350.82
350.99,-0.9025852843498603,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,-0.4305110968082957,350.99,350.82
350.99,-0.8910065241883676,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,-0.45399049973954747,350.99,350.82
350.99,-0.8788171126619656,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,-0.477158760259608,350.99,350.82
350.99,-0.8660254037844388,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,-0.4999999999999997,350.99,350.82
350.99,-0.8526401643540923,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,-0.5224985647159487,350.99,350.82
350.99,-0.8386705679454235,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,-0.5446390350150279,350.99,350.82
350.99,-0.824126188622015,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,-0.5664062369248337,350.99,350.82
350.99,-0.8090169943749465,351.06,362.92,354.75,350.82,780.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,340,350.94,350.99,350.82,350.99,350.99,260,600,351.14,-0.5877852522924745,350.99,350.82
350.99,-0.7933533402912352,351.33,361.3,354.59,350.82,450.0,350.82,350.99,350.99,350.82,350.94,350.94,351.13,350.94,350.94,350.94,350.82,450,350.94,350.99,350.82,350.99,350.99,150,600,351.46,-0.6087614290087207,351.22,350.91
350.99,-0.7771459614569708,351.22,357.26,353.62,350.82,450.0,350.82,351.22,350.99,350.82,350.94,350.94,351.06,350.94,350.94,350.94,350.82,450,351.13,350.99,350.82,350.99,350.99,150,600,351.32,-0.6293203910498376,351.13,350.89
350.99,-0.7604059656000305,351.15,355.97,353.35,350.82,450.0,350.82,351.13,350.99,350.82,350.94,350.94,351.02,350.94,350.94,350.94,350.82,450,351.06,350.99,350.82,350.99,350.99,150,600,351.24,-0.6494480483301842,351.08,350.87
350.99,-0.7431448254773937,351.12,355.5,353.25,350.82,450.0,350.82,351.08,350.99,350.82,350.94,350.94,350.99,350.94,350.94,350.94,350.82,450,351.02,350.99,350.82,350.99,350.99,150,600,351.2,-0.6691306063588589,351.05,350.85
350.99,-0.725374371012287,351.09,355.3,353.2,350.82,450.0,350.82,351.05,350.99,350.82,350.94,350.94,350.97,350.94,350.94,350.94,350.82,450,350.99,350.99,350.82,350.99,350.99,150,600,351.18,-0.6883545756937547,351.03,350.84
350.99,-0.7071067811865479,351.08,355.2,353.18,350.82,450.0,350.82,351.03,351.22,350.82,350.94,350.94,350.96,351.13,350.94,350.94,350.91,450,350.97,350.99,350.82,350.99,350.99,150,600,351.16,-0.7071067811865471,351.02,350.84
350.99,-0.6883545756937537,351.07,355.15,353.17,350.82,450.0,350.82,351.02,351.13,350.82,350.94,350.94,350.95,351.06,350.94,350.94,350.89,450,350.96,350.99,350.82,350.99,350.99,150,600,351.15,-0.725374371012288,351.01,350.83
350.99,-0.6691306063588578,351.06,355.13,353.16,350.82,450.0,350.82,351.01,351.08,350.82,350.94,350.94,350.95,351.02,350.94,350.94,350.87,450,350.95,350.99,350.82,350.99,350.99,150,600,351.15,-0.7431448254773946,351.0,350.83
350.99,-0.6494480483301828,351.06,355.11,353.16,350.82,450.0,350.82,351.0,351.05,350.82,350.94,350.94,350.94,350.99,350.94,350.94,350.85,450,350.95,350.99,350.82,350.99,350.99,150,600,351.14,-0.7604059656000317,351.0,350.83
350.99,-0.6293203910498364,351.06,355.1,353.16,350.82,450.0,350.82,351.0,351.03,350.82,350.94,350.94,350.94,350.97,350.94,350.94,350.84,450,350.94,350.99,350.82,350.99,350.99,150,600,351.14,-0.7771459614569717,350.99,350.83
350.99,-0.6087614290087209,351.06,355.1,353.15,350.82,450.0,350.82,350.99,351.02,350.82,350.94,350.94,350.94,350.96,350.94,351.13,350.84,450,350.94,350.99,350.91,350.99,351.22,150,600,351.14,-0.7933533402912349,350.99,350.82
350.99,-0.5877852522924726,351.05,355.09,353.15,350.82,450.0,350.82,350.99,351.01,350.82,350.94,350.94,350.94,350.95,350.94,351.06,350.83,450,350.94,350.99,350.89,350.99,351.13,150,600,351.13,-0.8090169943749479,350.99,350.82
350.99,-0.5664062369248322,351.05,355.09,353.15,350.82,450.0,350.82,350.99,351.0,350.82,350.94,350.94,350.94,350.95,350.94,351.02,350.83,450,350.94,350.99,350.87,350.99,351.08,150,600,351.13,-0.8241261886220161,350.99,350.82
350.99,-0.5446390350150262,351.05,355.09,353.15,350.82,450.0,350.82,350.99,351.0,350.82,350.94,350.94,350.94,350.94,350.94,350.99,350.83,450,350.94,350.99,350.85,350.99,351.05,150,600,351.13,-0.8386705679454246,350.99,350.82
350.99,-0.5224985647159479,351.05,355.09,353.15,350.82,450.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.97,350.83,450,350.94,350.99,350.84,350.99,351.03,150,600,351.13,-0.8526401643540928,350.99,350.82
350.99,-0.5000000000000004,351.05,355.08,353.15,350.82,450.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.96,350.82,450,350.94,350.99,350.84,350.99,351.02,150,600,351.13,-0.8660254037844384,350.99,350.82
350.99,-0.4771587602596087,351.05,355.08,353.15,350.82,450.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.95,350.82,450,350.94,350.99,350.83,350.99,351.01,150,600,351.13,-0.8788171126619653,350.99,350.82
350.99,-0.45399049973954614,351.05,355.08,353.15,350.82,450.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.95,350.82,450,350.94,350.99,350.83,350.99,351.0,150,600,351.13,-0.8910065241883682,350.99,350.82
350.99,-0.43051109680829436,351.05,355.08,353.15,350.82,450.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,450,350.94,350.99,350.83,350.99,351.0,150,600,351.13,-0.902585284349861,350.99,350.82
350.99,-0.4067366430757985,351.05,355.08,353.15,350.82,450.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,450,350.94,350.99,350.83,350.99,350.99,150,600,351.13,-0.9135454576426016,350.99,350.82
350.99,-0.3826834323650895,351.05,355.08,353.15,350.82,450.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,450,350.94,350.99,350.82,350.99,350.99,150,600,351.13,-0.9238795325112868,350.99,350.82
350.99,-0.3583679495452999,351.05,355.08,353.15,350.82,450.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,450,350.94,350.99,350.82,350.99,350.99,150,600,351.13,-0.9335804264972019,350.99,350.82
350.99,-0.3338068592337704,351.05,355.08,353.15,350.82,450.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,450,350.94,350.99,350.82,350.99,350.99,150,600,351.13,-0.9426414910921785,350.99,350.82
350.99,-0.30901699437494673,351.05,355.08,353.15,350.82,450.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,450,350.94,350.99,350.82,350.99,350.99,150,600,351.13,-0.9510565162951538,350.99,350.82
350.99,-0.2840153447039218,351.05,355.08,353.15,350.82,450.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,450,350.94,350.99,350.82,350.99,350.99,150,600,351.13,-0.9588197348681933,350.99,350.82
350.99,-0.25881904510252063,351.05,355.08,353.15,350.82,450.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,450,350.94,350.99,350.82,350.99,350.99,150,600,351.13,-0.9659258262890683,350.99,350.82
350.99,-0.23344536385590514,351.05,355.08,353.15,350.82,450.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,450,350.94,350.99,350.82,350.99,350.99,150,600,351.13,-0.9723699203976767,350.99,350.82
350.99,-0.20791169081775893,351.05,355.08,353.15,350.82,450.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,450,350.94,350.99,350.82,350.99,350.99,150,600,351.13,-0.9781476007338057,350.99,350.82
350.99,-0.18223552549214603,351.05,355.08,353.15,350.82,450.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,450,350.94,350.99,350.82,350.99,350.99,150,600,351.13,-0.9832549075639548,350.99,350.82
350.99,-0.1564344650402293,351.05,355.08,353.15,350.82,450.0,350.82,350.99,350.99,350.82,350.94,350.94,350.94,350.94,350.94,350.94,350.82,450,350.94,350.99,350.82,350.99,350.99,150,600,351.13,-0.987688340595138,350.99,350.82
350.99,-0.13052619222005163,351.05,355.08,353.15,350.91,450.0,350.82,350.99,350.99,350.82,351.13,350.94,350.94,350.94,350.94,350.94,350.82,450,350.94,351.22,350.82,350.99,350.99,150,600,351.13,-0.9914448613738104,350.99,350.82
350.99,-0.10452846326765336,351.05,355.08,353.15,350.89,450.0,350.82,350.99,350.99,350.82,351.06,350.94,350.94,350.94,350.94,350.94,350.82,450,350.94,351.13,350.82,350.99,350.99,150,600,351.13,-0.9945218953682734,350.99,350.82
350.99,-0.07845909572784468,351.05,362.01,354.39,350.87,1050.0,350.82,350.99,350.99,350.82,351.02,350.94,350.93,350.94,350.94,350.94,350.82,250,350.94,351.08,350.82,350.99,350.99,350,600,351.12,-0.996917333733128,350.98,350.82
350.99,-0.052335956242943425,351.06,369.7,359.25,350.85,1050.0,350.82,350.98,350.99,350.82,350.99,350.94,350.94,350.94,350.94,350.94,350.82,250,350.93,351.05,350.82,350.99,350.99,350,600,351.14,-0.9986295347545739,350.99,350.82
350.99,-0.026176948307871706,351.1,372.55,368.82,350.84,1050.0,350.82,350.99,350.99,350.82,350.97,350.94,350.95,350.94,350.94,350.94,350.82,250,350.94,351.03,350.82,350.99,350.99,350,600,351.21,-0.9996573249755574,351.01,350.82
350.99,-1.8369701987210297e-16,351.18,372.97,372.06,350.84,1050.0,350.82,351.01,350.99,350.82,350.96,350.94,350.99,350.94,350.94,350.94,350.82,250,350.95,351.02,350.82,350.99,350.99,350,600,351.35,-1.0,351.07,350.83
350.99,0.026176948307873114,351.19,366.53,356.69,350.83,450.0,350.82,351.07,350.99,350.82,350.95,350.94,351.0,350.94,350.94,350.94,350.82,450,350.99,351.01,350.82,350.99,350.99,150,600,351.33,-0.9996573249755573,351.08,350.83
350.99,0.05233595624294483,351.13,358.65,353.89,350.83,450.0,350.82,351.08,350.98,350.82,350.95,350.94,350.98,350.93,350.94,350.94,350.82,450,351.0,351.0,350.82,350.99,350.99,150,600,351.24,-0.9986295347545738,351.05,350.84
350.99,0.07845909572784608,351.1,356.27,353.39,350.83,450.0,350.82,351.05,350.99,350.82,350.94,350.94,350.97,350.94,350.94,350.94,350.82,450,350.98,351.0,350.82,350.99,350.99,150,600,351.19,-0.9969173337331279,351.03,350.84
350.99,0.10452846326765476,351.08,355.54,353.25,350.83,450.0,350.82,351.03,351.01,350.82,350.94,350.94,350.96,350.95,350.94,350.94,350.82,450,350.97,350.99,350.82,350.99,350.99,150,600,351.16,-0.9945218953682732,351.01,350.83
350.99,0.13052619222005127,351.07,355.28,353.19,350.82,450.0,350.82,351.01,351.07,350.82,350.94,350.94,350.95,350.99,350.94,350.94,350.83,450,350.96,350.99,350.82,350.99,350.99,150,600,351.15,-0.9914448613738105,351.0,350.83
350.99,0.15643446504023067,351.06,355.17,353.17,350.82,450.0,350.82,351.0,351.08,350.82,350.94,350.94,350.95,351.0,350.94,350.94,350.83,450,350.95,350.99,350.82,350.99,350.99,150,600,351.14,-0.9876883405951378,351.0,350.83
350.99,0.18223552549214828,351.06,355.13,353.16,350.82,450.0,350.82,351.0,351.05,350.82,350.94,350.94,350.94,350.98,350.94,350.93,350.84,450,350.95,350.99,350.82,350.99,350.98,150,600,351.14,-0.9832549075639544,350.99,350.83
350.99,0.20791169081776031,351.06,355.11,353.16,350.82,450.0,350.82,350.99,351.03,350.82,350.94,350.94,350.94,350.97,350.94,350.94,350.84,450,350.94,350.99,350.82,350.99,350.99,150,600,351.14,-0.9781476007338055,350.99,350.82
350.99,0.23344536385590653,351.05,362.1,354.42,350.82,1050.0,350.82,350.99,351.01,350.82,350.94,350.94,350.94,350.96,350.94,350.95,350.83,250,350.94,350.99,350.82,350.99,351.01,350,600,351.13,-0.9723699203976763,350.99,350.82
350.99,0.2588190451025203,351.06,369.78,359.38,350.82,1050.0,350.82,350.99,351.0,350.82,350.94,350.94,350.94,350.95,350.94,350.99,350.83,250,350.94,350.99,350.83,350.99,351.07,350,600,351.15,-0.9659258262890684,350.99,350.82
350.99,0.28401534470392314,351.1,372.57,368.93,350.82,1050.0,350.82,350.99,351.0,350.82,350.94,350.94,350.95,350.95,350.94,351.0,350.83,250,350.94,350.99,350.83,350.99,351.08,350,600,351.21,-0.9588197348681929,351.01,350.82
350.99,0.30901699437494806,351.19,372.97,372.08,350.82,1050.0,350.82,351.01,350.99,350.82,350.94,350.94,350.99,350.94,350.94,350.98,350.83,250,350.95,350.99,350.84,350.99,351.05,350,600,351.36,-0.9510565162951533,351.07,350.83
350.99,0.33380685923377174,351.19,366.59,356.74,350.82,450.0,350.82,351.07,350.99,350.82,350.94,350.94,351.0,350.94,350.94,350.97,350.82,450,350.99,350.99,350.84,350.99,351.03,150,600,351.33,-0.9426414910921781,351.08,350.83
350.99,0.3583679495453012,351.14,358.68,353.89,350.82,450.0,350.82,351.08,350.99,350.82,350.94,350.94,350.98,350.94,350.94,350.96,350.82,450,351.0,350.99,350.83,350.99,351.01,150,600,351.24,-0.9335804264972014,351.05,350.84
350.99,0.38268343236508917,351.1,356.28,353.39,350.82,450.0,350.82,351.05,350.99,350.82,350.94,350.94,350.97,350.94,350.94,350.95,350.82,450,350.98,350.99,350.83,350.99,351.0,150,600,351.19,-0.923879532511287,351.03,350.84
350.99,0.40673664307580054,351.08,355.55,353.25,350.82,450.0,350.82,351.03,351.01,350.82,350.94,350.94,350.96,350.95,350.94,350.95,350.82,450,350.97,350.99,350.83,350.99,351.0,150,600,351.16,-0.9135454576426008,351.01,350.83
350.99,0.43051109680829563,351.07,355.28,353.19,350.82,450.0,350.82,351.01,351.07,350.82,350.94,350.94,350.95,350.99,350.94,350.94,350.83,450,350.96,350.99,350.83,350.99,350.99,150,600,351.15,-0.9025852843498604,351.0,350.83
350.99,0.4539904997395474,351.06,355.17,353.17,350.82,450.0,350.82,351.0,351.08,350.82,350.94,350.94,350.95,351.0,350.94,350.94,350.83,450,350.95,350.99,350.82,350.99,350.99,150,600,351.14,-0.8910065241883676,351.0,350.83
350.99,0.4771587602596099,351.06,355.13,353.16,350.82,450.0,350.82,351.0,351.05,350.82,350.94,350.94,350.94,350.98,350.94,350.94,350.84,450,350.95,350.99,350.82,350.99,350.99,150,600,351.14,-0.8788171126619646,350.99,350.83
